CustomerID,Monetary,TimeSpent
16818.0,1165.56,243
16820.0,497.61,1
16825.0,775.1800000000001,175
16828.0,15.0,1
16829.0,197.22,1
16830.0,325.91,1
16832.0,121.4,62
16833.0,744.72,19
16835.0,180.85,419
16837.0,2219.68,249
16838.0,-5.95,1
16839.0,7299.53,576
16841.0,934.56,207
16842.0,863.2,113
16843.0,2829.13,303
16849.0,124.57,1
16850.0,332.41,1
16851.0,102.99000000000001,1
16858.0,345.89000000000004,61
16861.0,151.65,515
16863.0,482.8,425
16866.0,153.95,272
16871.0,329.44,1
16872.0,388.36,1
16873.0,6575.09,332
16875.0,1266.52,268
16877.0,111.23,1
16880.0,1367.9,271
16881.0,432.0,1
16882.0,489.41999999999996,1
16883.0,276.73,420
16884.0,429.84000000000003,1
16887.0,194.88,1
16889.0,1228.61,95
16891.0,604.04,517
16892.0,362.19,59
16893.0,145.93,1
16895.0,219.14,1
16898.0,51.730000000000004,92
16899.0,389.68,269
16900.0,70.63000000000011,91
16903.0,373.24,1
16904.0,1570.81,456
16905.0,589.1,396
16906.0,295.94,32
16907.0,451.79,394
16909.0,-15.0,1
16910.0,434.4,120
16912.0,986.5400000000001,245
16914.0,208.46,1
16915.0,340.49,121
16916.0,198.08,1
16917.0,391.52,1
16918.0,729.76,125
16919.0,1010.08,540
16921.0,169.79,1
16923.0,4104.69,298
16924.0,252.54,1
16926.0,230.25,1
16927.0,123.35,1
16928.0,1089.3899999999999,665
16929.0,740.6,118
16930.0,207.11,1
16931.0,1383.65,510
16933.0,322.05,1
16938.0,2726.63,328
16942.0,1012.29,96
16943.0,172.1,1
16945.0,1939.8,304
16949.0,773.58,61
16950.0,778.41,360
16951.0,1038.79,5
16953.0,20.8,1
16954.0,910.2,239
16955.0,518.67,570
16957.0,114.84,1
16960.0,507.05,278
16963.0,110.55000000000001,1
16966.0,385.79999999999995,1
16967.0,319.02,1
16968.0,186.12,1
16969.0,397.36,1
16971.0,232.20999999999998,181
16979.0,501.38,183
16982.0,384.06,1
16983.0,731.45,573
16984.0,4471.45,334
16985.0,1975.48,310
16986.0,1873.2,29
16987.0,231.93,1
16988.0,126.12,1
16989.0,1029.3,300
16990.0,179.0,1
16992.0,716.26,36
16995.0,-1.25,1
16996.0,1087.02,65
16997.0,78.0,1
16998.0,90.0,1
17001.0,1376.78,161
17002.0,480.46000000000004,1
17004.0,1006.4,1
17006.0,355.91,91
17007.0,250.66,59
17011.0,270.9,1
17014.0,565.58,180
17015.0,797.08,127
17017.0,2110.87,666
17019.0,358.82,1
17022.0,71.0,1
17024.0,56.25,117
17025.0,357.77,635
17026.0,154.82999999999998,420
17027.0,-28.5,1
17030.0,146.87,1
17031.0,225.95,1
17033.0,300.29999999999995,1
17035.0,388.33,304
17038.0,112.4,1
17042.0,822.2,125
17043.0,641.36,1
17044.0,-15.95,1
17045.0,148.35,3
17046.0,642.02,1
17048.0,746.82,301
17049.0,2615.07,236
17050.0,2556.5,90
17052.0,413.75,1
17053.0,496.38,59
17054.0,463.08,98
17059.0,1567.3,516
17061.0,484.12000000000006,1
17062.0,294.43,123
17063.0,-36.6,85
17064.0,711.5,64
17068.0,1139.8,363
17069.0,1816.79,693
17071.0,1573.6000000000001,331
17076.0,841.0799999999999,386
17078.0,378.2,1
17082.0,1366.91,1
17083.0,691.36,1
17084.0,2949.75,1
17085.0,1033.64,239
17086.0,1482.51,210
17088.0,622.5600000000001,36
17090.0,1092.5,302
17091.0,2727.4900000000002,395
17092.0,633.07,55
17095.0,303.2,91
17096.0,263.61,1
17097.0,318.87,303
17101.0,471.0,1
17105.0,665.78,86
17107.0,5774.12,37
17109.0,295.92,242
17114.0,461.57,182
17115.0,527.48,266
17119.0,606.91,150
17122.0,138.32,1
17123.0,345.29999999999995,1
17124.0,298.89,1
17126.0,689.18,299
17128.0,157.09,1
17131.0,1180.73,60
17133.0,2194.9700000000003,147
17135.0,400.0,336
17138.0,380.5,1
17139.0,4589.88,332
17140.0,465.32,1
17144.0,388.68,1
17147.0,409.5,1
17157.0,157.54000000000002,1
17158.0,568.42,1
17159.0,-4.15,1
17160.0,1599.98,241
17162.0,1408.83,278
17164.0,1721.51,119
17166.0,78.75,1
17169.0,308.68,1
17173.0,1239.16,241
17174.0,59.9,1
17175.0,302.62,1
17180.0,303.12,1
17181.0,155.52,1
17183.0,1306.3400000000001,180
17186.0,72.0,1
17188.0,1163.23,302
17190.0,54.740000000000016,187
17191.0,2095.13,517
17193.0,174.42000000000002,333
17194.0,10.0,1
17197.0,1013.01,1
17198.0,521.66,183
17203.0,2262.93,182
17204.0,461.25,1
17211.0,808.47,573
17213.0,304.85,447
17214.0,498.07,221
17218.0,1091.14,514
17219.0,114.23,1
17220.0,1147.7,237
17221.0,335.13,27
17222.0,354.15,1
17223.0,426.79,235
17226.0,393.49,1
17227.0,249.36,484
17228.0,911.64,512
17229.0,161.05,1
17230.0,665.5,242
17231.0,1326.49,179
17232.0,213.48,1
17233.0,190.88,1
17234.0,149.89000000000001,1
17235.0,341.9,1
17236.0,244.73000000000002,327
17238.0,1967.6000000000001,608
17242.0,709.44,1
17243.0,4327.31,548
17248.0,318.65,1
17250.0,221.87,1
17251.0,283.28000000000003,1
17252.0,341.96,1
17254.0,102.13,1
17259.0,381.64,1
17262.0,268.86,1
17265.0,384.09000000000003,1
17266.0,197.58,29
17267.0,317.62,1
17268.0,311.48,125
17274.0,111.97999999999999,1
17278.0,246.04,1
17282.0,687.0,1
17284.0,1147.52,129
17287.0,367.94,326
17288.0,127.30000000000001,1
17289.0,936.16,178
17290.0,172.21,1
17291.0,550.8000000000001,1
17293.0,1278.63,331
17295.0,556.95,153
17298.0,107.63999999999999,1
17299.0,309.86,1
17302.0,876.8100000000001,67
17306.0,2361.3,206
17307.0,-152.64000000000001,1
17309.0,82.75,1
17312.0,399.5,122
17313.0,2328.84,1
17314.0,1348.75,342
17315.0,2399.0099999999998,333
17317.0,2027.94,1
17320.0,450.92,1
17321.0,700.86,56
17323.0,413.96,64
17324.0,702.23,475
17325.0,96.8,1
17330.0,264.9,1
17331.0,175.2,1
17334.0,306.6,214
17337.0,1944.32,306
17338.0,1366.98,328
17339.0,243.36,269
17340.0,8923.460000000001,452
17341.0,781.36,298
17345.0,155.8,1
17346.0,887.05,696
17348.0,321.3,214
17350.0,394.98,1
17351.0,358.45,236
17353.0,1740.0,179
17356.0,178.22,1
17358.0,119.15,1
17360.0,330.95,1
17361.0,218.92,1
17362.0,150.0,1
17364.0,2662.19,292
17365.0,742.66,1
17368.0,750.87,40
17370.0,117.36,1
17372.0,670.2,302
17374.0,495.77,62
17375.0,-27.6,1
17376.0,105.85,1
17377.0,2199.38,665
17381.0,17098.07,664
17382.0,65.4,1
17383.0,199.29,1
17384.0,227.65,1
17386.0,1145.02,33
17387.0,346.44,1
17388.0,381.6,1
17389.0,19992.65,327
17392.0,145.5,1
17394.0,203.86999999999998,1
17396.0,2431.5,363
17400.0,817.44,1
17402.0,1285.95,486
17403.0,281.62,1
17404.0,6017.38,241
17405.0,511.48,179
17406.0,1934.92,415
17409.0,771.85,93
17410.0,978.38,302
17411.0,-30.0,1
17412.0,685.46,635
17414.0,598.0,1
17416.0,3129.32,221
17419.0,1829.96,454
17420.0,130.85,1
17422.0,1064.85,276
17423.0,449.42,1
17425.0,688.97,1
17426.0,2936.91,239
17428.0,8567.99,540
17429.0,512.12,244
17430.0,265.76,301
17432.0,175.89,1
17433.0,303.15999999999997,1
17434.0,601.63,150
17436.0,93.89999999999999,1
17438.0,-10.15,1
17440.0,186.42000000000002,2
17442.0,1519.0,393
17443.0,534.24,1
17444.0,1217.64,1
17446.0,68.10000000000001,1
17449.0,922.89,340
17450.0,34492.14,512
17451.0,294.18,1
17453.0,341.99999999999994,1
17456.0,249.86,1
17457.0,1370.5,123
17459.0,300.39,1
17460.0,230.15,512
17461.0,382.56,1
17462.0,212.28,1
17464.0,289.96000000000004,1
17469.0,412.8,31
17470.0,816.47,328
17472.0,259.27,1
17481.0,838.03,119
17483.0,294.40000000000003,119
17489.0,376.64,34
17490.0,931.13,93
17491.0,1706.98,396
17492.0,374.57,1
17495.0,497.56,32
17500.0,288.0,1
17501.0,288.6,1
17502.0,226.60000000000002,1
17503.0,558.96,181
17504.0,-3.552713678800501e-15,122
17505.0,658.85,1
17507.0,340.56,1
17508.0,387.31,1
17509.0,5215.75,92
17511.0,46322.16,691
17512.0,1635.27,190
17514.0,208.65,1
17515.0,67.65,1
17516.0,281.02,186
17517.0,153.94,1
17519.0,335.3,1
17521.0,563.65,153
17522.0,845.02,123
17526.0,534.0,334
17527.0,282.16,158
17528.0,993.73,181
17530.0,516.45,333
17531.0,293.45,274
17535.0,164.4,1
17537.0,897.62,38
17540.0,-8.5,1
17547.0,-11.8,1
17548.0,-244.78,508
17550.0,156.22,1
17552.0,298.52,604
17553.0,1487.6,1
17554.0,925.9,90
17555.0,195.45,1
17560.0,531.0,242
17562.0,235.3,123
17566.0,486.95,1
17567.0,2051.83,597
17569.0,344.14,1
17571.0,75.6,1
17572.0,114.60000000000001,361
17573.0,373.1,94
17574.0,185.65,1
17576.0,1845.56,451
17578.0,124.74,88
17579.0,169.34,179
17580.0,47.7,1
17581.0,5998.92,599
17584.0,1242.3,54
17585.0,417.81,1
17589.0,1813.4,185
17590.0,320.93,1
17591.0,620.2,422
17593.0,1663.82,88
17595.0,157.9,1
17596.0,1900.8700000000001,393
17597.0,2044.3700000000001,1
17602.0,1217.44,91
17604.0,173.12,1
17608.0,193.42,1
17609.0,99.35,1
17611.0,1699.93,265
17612.0,704.36,118
17613.0,826.5500000000001,179
17615.0,211.05,2
17616.0,326.4,1
17618.0,971.58,142
17620.0,81.44,1
17621.0,-43.8,1
17623.0,527.0500000000001,1
17624.0,400.3,1
17629.0,1354.03,249
17631.0,111.83,1
17633.0,638.23,150
17634.0,2049.36,238
17636.0,-19.630000000000003,1
17637.0,208.11,1
17639.0,108.5,1
17642.0,316.99,1
17643.0,101.55,1
17644.0,979.27,241
17646.0,1008.39,204
17647.0,133.06,1
17648.0,1273.98,188
17651.0,1654.75,122
17652.0,2207.61,246
17653.0,1175.88,303
17654.0,117.55,1
17655.0,990.0,354
17656.0,473.98,276
17658.0,317.59999999999997,1
17659.0,887.97,635
17663.0,437.19,177
17664.0,326.19,1
17666.0,728.16,32
17667.0,1127.46,332
17668.0,347.75,212
17669.0,844.0,157
17671.0,1098.55,449
17672.0,1152.3400000000001,123
17673.0,699.64,124
17674.0,300.66,1
17675.0,7773.16,512
17676.0,1156.7,485
17677.0,6821.74,517
17682.0,742.29,356
17685.0,2100.63,664
17686.0,3774.58,268
17690.0,2845.71,606
17691.0,142.5,1
17692.0,220.68,119
17696.0,1579.21,423
17700.0,1671.98,387
17701.0,417.95,1
17702.0,397.45,364
17703.0,307.78,1
17705.0,1042.4,147
17706.0,3432.87,452
17707.0,152.4,5
17708.0,156.48,1
17716.0,2643.56,190
17719.0,2251.92,305
17720.0,102.0,1
17722.0,1590.6,240
17723.0,2199.3,241
17725.0,260.28999999999996,30
17728.0,2530.98,33
17730.0,2352.36,151
17731.0,963.74,182
17732.0,303.97,1
17733.0,475.24,1
17735.0,7296.29,390
17736.0,-39.95,1
17737.0,87.39,1
17738.0,779.92,1
17739.0,1106.3700000000001,268
17742.0,302.57,1
17744.0,1010.9399999999999,99
17750.0,446.18,92
17754.0,1197.2,212
17757.0,2281.51,601
17758.0,965.1600000000001,216
17760.0,172.54,1
17761.0,712.78,1
17764.0,261.97,1
17765.0,109.33,1
17768.0,1861.8500000000001,150
17769.0,1453.79,160
17770.0,967.07,274
17774.0,820.58,89
17781.0,86.02,1
17783.0,112.41,1
17787.0,1335.28,573
17788.0,16.7,1
17789.0,225.9,1
17790.0,999.54,421
17791.0,106.1,1
17796.0,396.9,476
17797.0,272.41,1
17799.0,500.35,299
17800.0,874.1,300
17802.0,599.22,662
17809.0,3049.9100000000003,658
17811.0,2836.75,340
17812.0,261.02,212
17813.0,1251.36,150
17816.0,31.46,240
17817.0,387.68,52
17819.0,1579.57,572
17820.0,-7.1000000000000005,1
17827.0,1995.46,388
17828.0,802.35,205
17830.0,111.05,1
17831.0,35.400000000000006,1
17835.0,114.14,1
17837.0,524.6,183
17838.0,1560.56,634
17841.0,17039.99,696
17843.0,205.48,1
17848.0,367.53,60
17849.0,454.35,148
17850.0,5288.63,628
17854.0,199.5,1
17855.0,208.97,1
17856.0,758.21,161
17857.0,14824.48,421
17858.0,1661.67,575
17859.0,148.21,1
17860.0,252.8,1
17861.0,1219.69,125
17863.0,1923.4,547
17864.0,480.72,67
17865.0,3294.07,422
17867.0,239.62,1
17869.0,310.96,418
17870.0,988.08,393
17873.0,1097.07,570
17874.0,122.76,1
17880.0,458.92,1
17881.0,133.35000000000002,1
17883.0,304.21999999999997,22
17884.0,717.45,456
17886.0,726.54,128
17887.0,111.35,1
17888.0,345.05,306
17889.0,102.02,1
17892.0,142.1,1
17894.0,235.67000000000002,239
17897.0,409.12,181
17899.0,155.8,1
17900.0,112.19999999999999,1
17901.0,110.38,1
17905.0,426.59000000000003,510
17906.0,72.9,1
17908.0,243.28,1
17912.0,126.75,113
17913.0,193.54999999999998,1
17914.0,336.43,1
17917.0,110.91,1
17919.0,1304.04,1
17920.0,1856.23,515
17921.0,224.76,1
17923.0,207.50000000000003,1
17924.0,2034.7500000000002,659
17925.0,244.08,1
17928.0,78.25999999999999,1
17929.0,196.20000000000002,1
17930.0,749.88,60
17932.0,986.07,54
17934.0,638.45,1
17936.0,389.84,1
17937.0,2080.26,242
17939.0,99.14,1
17940.0,1756.0800000000002,207
17941.0,304.56,1
17942.0,77.50000000000001,1
17947.0,176.68,1
17949.0,14087.96,634
17950.0,253.09,1
17951.0,295.5,1
17954.0,1119.19,513
17955.0,394.1,30
17956.0,12.75,1
17957.0,111.68,1
17961.0,299.25,664
17964.0,471.7,544
17965.0,1936.09,567
17966.0,951.43,269
17967.0,123.07,1
17968.0,277.35,1
17970.0,582.59,1
17972.0,136.04,1
17974.0,172.77,1
17975.0,1606.56,331
17976.0,353.19,1
17977.0,288.14,1
17978.0,300.91999999999996,1
17979.0,253.17,1
17987.0,198.57,1
17988.0,13.370000000000001,1
17994.0,322.44,242
17995.0,76.1,1
17997.0,934.15,239
17999.0,382.06,183
18004.0,169.47,1
18005.0,109.75,1
18008.0,162.5,1
18011.0,102.78999999999999,1
18013.0,187.29,1
18014.0,166.42,1
18015.0,120.03,1
18016.0,690.91,271
18017.0,165.0,1
18022.0,668.11,1
18024.0,236.77999999999997,1
18027.0,115.31,1
18030.0,109.55,1
18032.0,73.5,1
18033.0,97.97,1
18035.0,239.56,1
18036.0,261.88,23
18037.0,40.5,237
18040.0,239.0,1
18041.0,1989.97,600
18043.0,316.46,1
18044.0,744.42,129
18053.0,-2.95,1
18055.0,2511.4900000000002,300
18059.0,124.08,1
18061.0,1213.91,452
18062.0,485.92,88
18065.0,1450.76,328
18069.0,1092.41,3
18071.0,258.95,1
18072.0,-5.329070518200751e-15,1
18073.0,1470.18,120
18074.0,489.6,1
18075.0,617.21,311
18077.0,1051.81,453
18078.0,138.19,1
18079.0,593.35,1
18080.0,841.4999999999999,1
18081.0,135.4,1
18084.0,-2.95,1
18085.0,303.9,1
18086.0,101.34,1
18087.0,812.0,265
18088.0,167.67000000000002,1
18092.0,5251.2,452
18093.0,1841.92,121
18094.0,633.0,1
18095.0,374.75,1
18096.0,148.66,1
18097.0,1715.9,84
18099.0,168.31,1
18102.0,135953.04,426
18104.0,754.64,1
18105.0,113.48000000000002,1
18108.0,-6.35,1
18109.0,4554.2,573
18113.0,76.32000000000001,1
18116.0,504.25,148
18118.0,2352.3,547
18119.0,181.12,1
18120.0,111.15,1
18121.0,649.85,1
18122.0,759.42,328
18123.0,323.47999999999996,1
18125.0,197.85,1
18126.0,206.82999999999998,1
18129.0,112.55000000000001,1
18130.0,442.26,303
18133.0,715.4999999999999,30
18135.0,558.26,273
18136.0,495.34000000000003,147
18142.0,1014.9,212
18144.0,1202.85,661
18146.0,76.65,1
18149.0,549.68,89
18150.0,153.3,1
18154.0,178.7,1
18156.0,206.23000000000002,1
18158.0,343.8,1
18159.0,530.15,1
18161.0,630.22,157
18164.0,394.7,181
18167.0,367.25,150
18168.0,440.7,596
18169.0,202.65,1
18170.0,629.01,5
18171.0,782.39,334
18172.0,3405.27,330
18173.0,853.48,1
18174.0,104.0,1
18177.0,627.77,96
18178.0,1590.81,174
18179.0,545.8,178
18180.0,940.75,211
18183.0,305.90000000000003,150
18185.0,304.25,1
18193.0,-30.8,481
18194.0,-77.84,1
18196.0,238.35,1
18198.0,2158.18,190
18202.0,485.73,1
18203.0,160.42000000000002,1
18205.0,291.6,1
18209.0,139.10000000000002,1
18210.0,499.27000000000004,59
18211.0,137.9,1
18215.0,299.34000000000003,1
18216.0,481.75,1
18217.0,303.85,1
18218.0,662.08,277
18219.0,630.1800000000001,450
18220.0,-7.5,1
18221.0,708.81,177
18222.0,443.0,1
18223.0,1431.07,244
18225.0,767.3000000000001,477
18226.0,2235.23,324
18227.0,93.75,1
18229.0,2397.7400000000002,696
18230.0,1691.17,394
18232.0,119.14,61
18235.0,749.8,156
18236.0,626.49,244
18237.0,663.72,211
18239.0,904.8100000000001,446
18241.0,900.73,304
18242.0,314.26,1
18245.0,1336.13,295
18248.0,804.02,93
18250.0,342.92,273
18255.0,103.3,1
18257.0,510.53000000000003,177
18259.0,376.30000000000007,1
18260.0,557.07,1
18261.0,224.8,1
18263.0,811.4,183
18265.0,488.55,1
18269.0,168.6,1
18270.0,171.20000000000002,1
18272.0,1747.56,156
18273.0,153.0,64
18274.0,175.92,1
18277.0,110.38,1
18280.0,180.60000000000002,1
18281.0,80.82,1
18282.0,176.6,208
18283.0,565.65,155
18287.0,1001.3199999999999,1
